id,codigo,descripcion
catalogos.cie10103,W936,W936 EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10104,W937,W937 EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL: GRANJA
catalogos.cie10105,W938,W938 EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL: OTRO LUGAR ESPECIFICADO
catalogos.cie10106,W939,W939 EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL: LUGAR NO ESPECIFICADO
catalogos.cie10107,W940,W940 EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE: VIVIENDA
catalogos.cie10108,W941,W941 EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE: INSTITUCION RESIDENCIAL
catalogos.cie10109,W942,"W942 EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10110,W943,W943 EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10111,W944,W944 EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE: CALLES Y CARRETERAS
catalogos.cie10112,W945,W945 EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE: COMERCIO Y AREAS DE SERVICIO
catalogos.cie10113,W946,W946 EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10114,W947,W947 EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE: GRANJA
catalogos.cie10115,W948,W948 EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE: OTRO LUGAR ESPECIFICADO
catalogos.cie10116,W949,W949 EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE: LUGAR NO ESPECIFICADO
catalogos.cie10117,W990,"W990 EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL: VIVIENDA"
catalogos.cie10118,W991,"W991 EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL: INSTITUCION RESIDENCIAL"
catalogos.cie10119,W992,"W992 EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10120,W993,"W993 EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL: AREAS DE DEPORTE Y ATLETISMO"
catalogos.cie10121,W994,"W994 EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL: CALLES Y CARRETERAS"
catalogos.cie10122,W995,"W995 EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL: COMERCIO Y AREAS DE SERVICIO"
catalogos.cie10123,W996,"W996 EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL: AREA INDUSTRIAL Y DE LA CONSTRUCCION"
catalogos.cie10124,W997,"W997 EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL: GRANJA"
catalogos.cie10125,W998,"W998 EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL: OTRO LUGAR ESPECIFICADO"
catalogos.cie10126,W999,"W999 EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL: LUGAR NO ESPECIFICADO"
catalogos.cie10127,X000,X000 EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: VIVIENDA
catalogos.cie10128,X001,X001 EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: INSTITUCION RESIDENCIAL
catalogos.cie10129,X002,"X002 EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10130,X003,X003 EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10131,X004,X004 EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: CALLES Y CARRETERAS
catalogos.cie10132,X005,X005 EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: COMERCIO Y AREAS DE SERVICIO
catalogos.cie10133,X006,X006 EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10134,X007,X007 EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: GRANJA
catalogos.cie10135,X008,X008 EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: OTRO LUGAR ESPECIFICADO
catalogos.cie10136,X009,X009 EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: LUGAR NO ESPECIFICADO
catalogos.cie10137,X010,X010 EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: VIVIENDA
catalogos.cie10138,X011,X011 EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: INSTITUCION RESIDENCIAL
catalogos.cie10139,X012,"X012 EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10140,X013,X013 EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10141,X014,X014 EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: CALLES Y CARRETERAS
catalogos.cie10142,X015,X015 EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: COMERCIO Y AREAS DE SERVICIO
catalogos.cie10143,X016,X016 EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: AREAS INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10144,X017,X017 EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: GRANJA
catalogos.cie10145,X018,X018 EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: OTRO LUGAR ESPECIFICADO
catalogos.cie10146,X019,X019 EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: LUGAR NO ESPECIFICADO
catalogos.cie10147,X020,X020 EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: VIVIENDA
catalogos.cie10148,X021,X021 EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: INSTITUCION RESIDENCIAL
catalogos.cie10149,X022,"X022 EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10150,X023,X023 EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10151,X024,X024 EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: CALLES Y CARRETERAS
catalogos.cie10152,X025,X025 EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: COMERCIO Y AREA DE SERVICIO
catalogos.cie10153,X026,X026 EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10154,X027,X027 EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: GRANJA
catalogos.cie10155,X028,X028 EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: OTRO LUGAR ESPECIFICADO
catalogos.cie10156,X029,X029 EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION: LUGAR NO ESPECIFICADO
catalogos.cie10157,X030,X030 EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: VIVIENDA
catalogos.cie10158,X031,X031 EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: INSTITUCION RESIDENCIAL
catalogos.cie10159,X032,"X032 EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: ESCUELAS, OTRAS INSTITUCIONES AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10160,X033,X033 EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10161,X034,X034 EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: CALLES Y CARRETERAS
catalogos.cie10162,X035,X035 EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: COMERCIO Y AREAS DE SERVICIO
catalogos.cie10163,X036,X036 EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10164,X037,X037 EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: GRANJA
catalogos.cie10165,X038,X038 EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: OTRO LUGAR ESPECIFICADO
catalogos.cie10166,X039,X039 EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION: LUGAR NO ESPECIFICADO
catalogos.cie10167,X040,X040 EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE: VIVIENDA
catalogos.cie10168,X041,X041 EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE: INSTITUCION RESIDENCIAL
catalogos.cie10169,X042,"X042 EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10170,X043,X043 EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10171,X044,X044 EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE: CALLES Y CARRETERAS
catalogos.cie10172,X045,X045 EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE: COMERCIO Y AREAS DE SERVICIO
catalogos.cie10173,X046,X046 EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10174,X047,X047 EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE: GRANJA
catalogos.cie10175,X048,X048 EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE: OTRO LUGAR ESPECIFICADO
catalogos.cie10176,X049,X049 EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE: LUGAR NO ESPECIFICADO
catalogos.cie10177,X050,X050 EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR: VIVIENDA
catalogos.cie10178,X051,X051 EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR: INSTITUCION RESIDENCIAL
catalogos.cie10179,X052,"X052 EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10180,X053,X053 EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10181,X054,X054 EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR: CALLES Y CARRETERAS
catalogos.cie10182,X055,X055 EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR: COMERCIO Y AREA DE SERVICIOS
catalogos.cie10183,X056,X056 EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10184,X057,X057 EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR: GRANJA
catalogos.cie10185,X058,X058 EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR: OTRO LUGAR ESPECIFICADO
catalogos.cie10186,X059,X059 EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR: LUGAR NO ESPECIFICADO
catalogos.cie10187,X060,X060 EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS: VIVIENDA
catalogos.cie10188,X061,X061 EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS: INSTITUCION RESIDENCIAL
catalogos.cie10189,X062,"X062 EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10190,X063,X063 EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10191,X064,X064 EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS: CALLES Y CARRETERAS
catalogos.cie10192,X065,X065 EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS: COMERCIO Y AREAS DE SERVICIO
catalogos.cie10193,X066,X066 EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10194,X067,X067 EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS: GRANJA
catalogos.cie10195,X068,X068 EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS: OTRO LUGAR ESPECIFICADO
catalogos.cie10196,X069,X069 EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS: LUGAR NO ESPECIFICADO
catalogos.cie10197,X080,"X080 EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS: VIVIENDA"
catalogos.cie10198,X081,"X081 EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS: INSTITUCION RESIDENCIAL"
catalogos.cie10199,X082,"X082 EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10200,X083,"X083 EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS: AREAS DE DEPORTE Y ATLETISMO"
catalogos.cie10201,X084,"X084 EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS: CALLES Y CARRETERAS"
catalogos.cie10202,X085,"X085 EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS: COMERCIO Y AREAS DE SERVICIO"
catalogos.cie10203,X086,"X086 EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION"
catalogos.cie10204,X087,"X087 EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS: GRANJA"
catalogos.cie10205,X088,"X088 EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS: OTRO LUGAR ESPECIFICADO"
catalogos.cie10206,X089,"X089 EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS: LUGAR NO ESPECIFICADO"
catalogos.cie10207,X090,"X090 EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS: VIVIENDA"
catalogos.cie10208,X091,"X091 EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS: INSTITUCION RESIDENCIAL"
catalogos.cie10209,X092,"X092 EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10210,X093,"X093 EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS: AREAS DE DEPORTE Y ATLETISMO"
catalogos.cie10211,X094,"X094 EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS: CALLES Y CARRETERAS"
catalogos.cie10212,X095,"X095 EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS: COMERCIO Y AREAS DE SERVICIO"
catalogos.cie10213,X096,"X096 EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION"
catalogos.cie10214,X097,"X097 EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS: GRANJA"
catalogos.cie10215,X098,"X098 EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS: OTRO LUGAR ESPECIFICADO"
catalogos.cie10216,X099,"X099 EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS: LUGAR NO ESPECIFICADO"
catalogos.cie10217,X100,"X100 CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES: VIVIENDA"
catalogos.cie10218,X101,"X101 CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES: INSTITUCION RESIDENCIAL"
catalogos.cie10219,X102,"X102 CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10220,X103,"X103 CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES: AREAS DE DEPORTE Y ATLETISMO"
catalogos.cie10221,X104,"X104 CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES: CALLES Y CARRETERAS"
catalogos.cie10222,X105,"X105 CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES: COMERCIO Y AREAS DE SERVICIO"
catalogos.cie10223,X106,"X106 CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES: AREA INDUSTRIAL Y DE LA CONSTRUCCION"
catalogos.cie10224,X107,"X107 CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES: GRANJA"
catalogos.cie10225,X108,"X108 CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES: OTRO LUGAR ESPECIFICADO"
catalogos.cie10226,X109,"X109 CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES: LUGAR NO ESPECIFICADO"
catalogos.cie10227,X110,X110 CONTACTO CON AGUA CALIENTE CORRIENTE: VIVIENDA
catalogos.cie10228,X111,X111 CONTACTO CON AGUA CALIENTE CORRIENTE: INSTITUCION RESIDENCIAL
catalogos.cie10229,X112,"X112 CONTACTO CON AGUA CALIENTE CORRIENTE: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10230,X113,X113 CONTACTO CON AGUA CALIENTE CORRIENTE: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10231,X114,X114 CONTACTO CON AGUA CALIENTE CORRIENTE: CALLES Y CARRETERAS
catalogos.cie10232,X115,X115 CONTACTO CON AGUA CALIENTE CORRIENTE: COMERCIO Y AREAS DE SERVICIO
catalogos.cie10233,X116,X116 CONTACTO CON AGUA CALIENTE CORRIENTE: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10234,X117,X117 CONTACTO CON AGUA CALIENTE CORRIENTE: GRANJA
catalogos.cie10235,X118,X118 CONTACTO CON AGUA CALIENTE CORRIENTE: OTRO LUGAR ESPECIFICADO
catalogos.cie10236,X119,X119 CONTACTO CON AGUA CALIENTE CORRIENTE: LUGAR NO ESPECIFICADO
catalogos.cie10237,X120,X120 CONTACTO CON OTROS LIQUIDOS CALIENTES: VIVIENDA
catalogos.cie10238,X121,X121 CONTACTO CON OTROS LIQUIDOS CALIENTES: INSTITUCION RESIDENCIAL
catalogos.cie10239,X122,"X122 CONTACTO CON OTROS LIQUIDOS CALIENTES: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10240,X123,X123 CONTACTO CON OTROS LIQUIDOS CALIENTES: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10241,X124,X124 CONTACTO CON OTROS LIQUIDOS CALIENTES: CALLES Y CARRETERAS
catalogos.cie10242,X125,X125 CONTACTO CON OTROS LIQUIDOS CALIENTES: COMERCIO Y AREAS DE SERVICIO
catalogos.cie10243,X126,X126 CONTACTO CON OTROS LIQUIDOS CALIENTES: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10244,X127,X127 CONTACTO CON OTROS LIQUIDOS CALIENTES: GRANJA
catalogos.cie10245,X128,X128 CONTACTO CON OTROS LIQUIDOS CALIENTES: OTRO LUGAR ESPECIFICADO
catalogos.cie10246,X129,X129 CONTACTO CON OTROS LIQUIDOS CALIENTES: LUGAR NO ESPECIFICADO
catalogos.cie10247,X130,X130 CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES: VIVIENDA
catalogos.cie10248,X131,X131 CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES: INSTITUCION RESIDENCIAL
catalogos.cie10249,X132,"X132 CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10250,X133,X133 CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10251,X134,X134 CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES: CALLES Y CARRETERAS
catalogos.cie10252,X135,X135 CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES: COMERCIO Y AREAS DE SERVICIO
catalogos.cie10253,X136,X136 CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10254,X137,X137 CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES: GRANJA
catalogos.cie10255,X138,X138 CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES: OTRO LUGAR ESPECIFICADO
catalogos.cie10256,X139,X139 CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES: LUGAR NO ESPECIFICADO
catalogos.cie10257,X140,X140 CONTACTO CON AIRE Y GASES CALIENTES: VIVIENDA
catalogos.cie10258,X141,X141 CONTACTO CON AIRE Y GASES CALIENTES: INSTITUCION RESIDENCIAL
catalogos.cie10259,X142,"X142 CONTACTO CON AIRE Y GASES CALIENTES: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10260,X143,X143 CONTACTO CON AIRE Y GASES CALIENTES: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10261,X144,X144 CONTACTO CON AIRE Y GASES CALIENTES: CALLES Y CARRETERAS
catalogos.cie10262,X145,X145 CONTACTO CON AIRE Y GASES CALIENTES: COMERCIO Y AREAS DE SERVICIO
catalogos.cie10263,X146,X146 CONTACTO CON AIRE Y GASES CALIENTES: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10264,X147,X147 CONTACTO CON AIRE Y GASES CALIENTES: GRANJA
catalogos.cie10265,X148,X148 CONTACTO CON AIRE Y GASES CALIENTES: OTRO LUGAR ESPECIFICADO
catalogos.cie10266,X149,X149 CONTACTO CON AIRE Y GASES CALIENTES: LUGAR NO ESPECIFICADO
catalogos.cie10267,X150,X150 CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES: VIVIENDA
catalogos.cie10268,X151,X151 CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES: INSTITUCION RESIDENCIAL
catalogos.cie10269,X152,"X152 CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
catalogos.cie10270,X153,X153 CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES: AREAS DE DEPORTE Y ATLETISMO
catalogos.cie10271,X154,X154 CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES: CALLES Y CARRETERAS
catalogos.cie10272,X155,X155 CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES: COMERCIO Y AREAS DE SERVICIO
catalogos.cie10273,X156,X156 CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES: AREA INDUSTRIAL Y DE LA CONSTRUCCION
catalogos.cie10274,X157,X157 CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES: GRANJA
catalogos.cie10275,X158,X158 CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES OTRO LUGAR ESPECIFICADO:
catalogos.cie10276,X159,X159 CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES: LUGAR NO ESPECIFICADO
catalogos.cie10277,X160,"X160 CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES: VIVIENDA"
catalogos.cie10278,X161,"X161 CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES: INSTITUCION RESIDENCIAL"
catalogos.cie10279,X162,"X162 CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
